gc_used_mem_after	gc_total_avail	gc_defnew_end	gc_defnew_all	gc_paus_time	gc_start_occ	gc_end_occ	gc_main_paus_time	
148	1984
209	1984
217	1984
242	1984
249	1984
282	1984
436	1984
449	1984
727	1984
997	1984
1108	1984
1291	1984
1292	1984
1340	1984
1390	1984
1367	1984
772	1984
1051	1984
1018	2112
1481	2276
1737	2276
1393	2532
1568	2900
1636	2900
1783	2900
1829	2900
1827	2900
1963	2900
2087	2900
2294	2900
2300	2900
2337	2900
1867	3156
2089	3692
2094	3692
2178	3692
2299	3692
2326	3692
2410	3692
2545	3692
2556	3692
2548	3692
2874	3692
2908	3692
3041	3692
3038	3692
3111	3692
870	4204
1382	3692
1893	3692
2404	3692
2915	3692
3427	3948
3883	6196
4141	6196
4397	6196
4652	6196
4908	6196
5163	6196
5419	6196
3845	6196
4100	6988
4356	6988
4574	6988
4612	6988
4686	6988
4736	6988
4750	6988
4980	6988
5206	6988
5230	6988
5273	6988
5278	6988
5521	6988
5597	6988
5621	6988
5709	6988
5911	6988
6037	6988
6226	6988
6238	6988
5753	6988
5848	10360
5946	10360
5975	10360
6100	10360
6416	10360
6681	10360
6682	10360
6786	10360
6908	10360
7081	10360
7112	10360
7555	10360
7777	10360
8062	10360
8413	10360
8757	10360
8952	10360
9000	10360
9220	10360
9376	10360
9374	10360
9425	10360
9589	10360
6037	10488
6110	10896
6264	10896
6309	10896
6541	10896
6925	10896
7419	10896
7799	10896
7935	10896
8024	10896
8084	10896
8117	10896
8433	10896
8659	10896
8729	10896
8916	10896
8943	10896
9057	10896
9214	10896
9331	10896
9693	10896
402	11280
1169	10896
1936	10896
2703	10896
3469	10896
4236	10896
5003	10896
5770	10896
6537	10896
7304	10896
8071	10896
8838	10896
9604	10896
10371	11152
11399	18544
12007	18544
12614	18544
13222	18544
13830	18544
14437	18544
15045	18544
15653	18544
16260	18544
16868	18544
11956	18800
12691	21528
13427	21528
14162	21528
14808	21528
15030	21528
15037	21528
15077	21528
15505	21528
15974	21528
15999	21528
16163	21528
16326	21528
16508	21528
16477	21528
17287	21528
17496	21528
17657	21528
18215	21528
18280	21528
18301	21528
18882	21528
19618	21528
15594	21912
16269	27976
16937	27976
17832	27976
18247	27976
18458	27976
18404	27976
18587	27976
19141	27976
19201	27976
19260	27976
19274	27976
19751	27976
20133	27976
20599	27976
20858	27976
20834	27976
21291	27976
22187	27976
23078	27976
23385	27976
23503	27976
23471	27976
23934	27976
23991	27976
24352	27976
24439	27976
24725	27976
25011	27976
24972	27976
25863	27976
25993	27976
18341	28104
18614	32576
19425	32576
19805	32576
19946	32576
20179	32576
20323	32576
21104	32576
22707	32576
23743	32576
24068	32576
24096	32576
24192	32576
24362	32576
24913	32576
25057	32576
25308	32576
25716	32576
25893	32576
26084	32576
28195	32576
11941	32576
12241	32576
12226	32576
14107	32576
