gc_used_mem_after	gc_total_avail	gc_defnew_end	gc_defnew_all	gc_paus_time	gc_start_occ	gc_end_occ	gc_main_paus_time	
139	1984
163	1984
157	1984
216	1984
346	1984
419	1984
432	1984
445	1984
448	1984
452	1984
456	1984
462	1984
467	1984
470	1984
473	1984
479	1984
481	1984
487	1984
494	1984
501	1984
503	1984
508	1984
521	1984
532	1984
535	1984
548	1984
600	1984
584	1984
610	1984
638	1984
649	1984
663	1984
696	1984
727	1984
739	1984
756	1984
803	1984
836	1984
847	1984
906	1984
967	1984
997	1984
1079	1984
1129	1984
1126	1984
1141	1984
1149	1984
1176	1984
1171	1984
1188	1984
1200	1984
1231	1984
1222	1984
1234	1984
1236	1984
1237	1984
1249	1984
1289	1984
1329	1984
1446	1984
1306	2564
1319	2564
1351	2564
1385	2564
1419	2564
1454	2564
1486	2564
1521	2564
1553	2564
1604	2564
1695	2564
1788	2564
1913	2564
2041	2564
1345	2692
1408	2692
1497	2692
1587	2692
1599	2692
1640	2692
1656	2692
1689	2692
1729	2692
1766	2692
1807	2692
1846	2692
1886	2692
1926	2692
1966	2692
2006	2692
2047	2692
2088	2692
2128	2692
1460	2820
1502	3012
1540	3012
1583	3012
1618	3012
1658	3012
1698	3012
1738	3012
1780	3012
1818	3012
1857	3012
1899	3012
1938	3012
1993	3012
2135	3012
2269	3012
2364	3012
2454	3012
1782	3140
1959	3548
2188	3548
2248	3548
2304	3548
2404	3548
2441	3548
2504	3548
2561	3548
2679	3548
2716	3548
2818	3548
2857	3548
2937	3548
1758	3676
1944	3548
2056	3548
2115	3548
2314	3548
2462	3548
2488	3548
2536	3548
2599	3548
2630	3548
2713	3548
2729	3548
2804	3548
2844	3548
2892	3548
2945	3548
2988	3548
1427	3548
1532	3548
1623	3548
1625	3548
1675	3548
1721	3548
1709	3548
1739	3548
1771	3548
1803	3548
1835	3548
1867	3548
1901	3548
1932	3548
1963	3548
1993	3548
2025	3548
2057	3548
2088	3548
2120	3548
2153	3548
2186	3548
2217	3548
2249	3548
2280	3548
2313	3548
2345	3548
2379	3548
2409	3548
2440	3548
2469	3548
2500	3548
2531	3548
2563	3548
2594	3548
2628	3548
2658	3548
2689	3548
2718	3548
2749	3548
2783	3548
2814	3548
2846	3548
2876	3548
2907	3548
2940	3548
2971	3548
2145	3548
2178	4152
2209	4152
2240	4152
2273	4152
2305	4152
2336	4152
2366	4152
2397	4152
2427	4152
2460	4152
2493	4152
2525	4152
2554	4152
2585	4152
2615	4152
2650	4152
2681	4152
2712	4152
2742	4152
2773	4152
2804	4152
2837	4152
2869	4152
2900	4152
2930	4152
2965	4152
2996	4152
3029	4152
3061	4152
3094	4152
3129	4152
3161	4152
3191	4152
3311	4152
3442	4152
3559	4152
3131	4280
3277	5796
3407	5796
3511	5796
3670	5796
3753	5796
3862	5796
3969	5796
4085	5796
4201	5796
4309	5796
4389	5796
4445	5796
4498	5796
4576	5796
4634	5796
4690	5796
4774	5796
4862	5796
4920	5796
5014	5796
5033	5796
5075	5796
5165	5796
2848	6052
3071	5796
3193	5796
3264	5796
3334	5796
3395	5796
3500	5796
3567	5796
3618	5796
3656	5796
3751	5796
3812	5796
3899	5796
3958	5796
4237	5796
4441	5796
4529	5796
4650	5796
4727	5796
4811	5796
4938	5796
4998	5796
5040	5796
5100	5796
5169	5796
2566	5924
2703	5796
2982	5796
3260	5796
3446	5796
3600	5796
3728	5796
3817	5796
3970	5796
4057	5796
4154	5796
4261	5796
4428	5796
4507	5796
4612	5796
4700	5796
4801	5796
4885	5796
5087	5796
5174	5796
5228	5796
2682	5924
2833	5796
2936	5796
3069	5796
3133	5796
3258	5796
3376	5796
3462	5796
3548	5796
3648	5796
3755	5796
4034	5796
4313	5796
4524	5796
4652	5796
4695	5796
4774	5796
4882	5796
4931	5796
5007	5796
5206	5796
1675	5796
1819	5796
1957	5796
2040	5796
2133	5796
2270	5796
2349	5796
2477	5796
2577	5796
2655	5796
2730	5796
2821	5796
2996	5796
3222	5796
3422	5796
3497	5796
3536	5796
3592	5796
3630	5796
3779	5796
3820	5796
3867	5796
3959	5796
4026	5796
4124	5796
4229	5796
4264	5796
4305	5796
4389	5796
4436	5796
4497	5796
4550	5796
4797	5796
4970	5796
5075	5796
5119	5796
5150	5796
5241	5796
5244	5796
1295	5924
1465	5796
1589	5796
1669	5796
1744	5796
1846	5796
1930	5796
1959	5796
1998	5796
2025	5796
2052	5796
2078	5796
2106	5796
2133	5796
2160	5796
2185	5796
2213	5796
2236	5796
2263	5796
2288	5796
2313	5796
2341	5796
2369	5796
2394	5796
2420	5796
2445	5796
2472	5796
2499	5796
2526	5796
2552	5796
2578	5796
2603	5796
2629	5796
2654	5796
2681	5796
2711	5796
2737	5796
2763	5796
2789	5796
2818	5796
2845	5796
2872	5796
2899	5796
2925	5796
2949	5796
2974	5796
2999	5796
3025	5796
3053	5796
3079	5796
3105	5796
3131	5796
3157	5796
3185	5796
3212	5796
3239	5796
3266	5796
3295	5796
3319	5796
3348	5796
3372	5796
3400	5796
3428	5796
3456	5796
3482	5796
3509	5796
3538	5796
3565	5796
3591	5796
3617	5796
3645	5796
3672	5796
3698	5796
3726	5796
3752	5796
3779	5796
3805	5796
3833	5796
3859	5796
3887	5796
3915	5796
3942	5796
3967	5796
3995	5796
4019	5796
4046	5796
4070	5796
4094	5796
4122	5796
4148	5796
4176	5796
4200	5796
4226	5796
4253	5796
4280	5796
4309	5796
4335	5796
4361	5796
4388	5796
4417	5796
4442	5796
4466	5796
4496	5796
4523	5796
4549	5796
4575	5796
4598	5796
4626	5796
4653	5796
4679	5796
4707	5796
4732	5796
4757	5796
4783	5796
4811	5796
4838	5796
4866	5796
4894	5796
4922	5796
4949	5796
4975	5796
5003	5796
5027	5796
5056	5796
5081	5796
5106	5796
5132	5796
5158	5796
5183	5796
5210	5796
5238	5796
5264	5796
4153	5924
4183	7500
4210	7500
4237	7500
4263	7500
4292	7500
4318	7500
4343	7500
4369	7500
4396	7500
4421	7500
4449	7500
4474	7500
4502	7500
4530	7500
4556	7500
4583	7500
4613	7500
4639	7500
4665	7500
4691	7500
4719	7500
4745	7500
4772	7500
4801	7500
4825	7500
4854	7500
4882	7500
4907	7500
4933	7500
4961	7500
4988	7500
5014	7500
5039	7500
5069	7500
5095	7500
5122	7500
5150	7500
5178	7500
5203	7500
5230	7500
5257	7500
5285	7500
5313	7500
5341	7500
5365	7500
5393	7500
5419	7500
5446	7500
5472	7500
5499	7500
5523	7500
5551	7500
5578	7500
5606	7500
5631	7500
5661	7500
5687	7500
5715	7500
5741	7500
5769	7500
5796	7500
5822	7500
5848	7500
5876	7500
5901	7500
5927	7500
5955	7500
5983	7500
6012	7500
6038	7500
6066	7500
6088	7500
6117	7500
6145	7500
6173	7500
6199	7500
6224	7500
6249	7500
6275	7500
6302	7500
6329	7500
6353	7500
6379	7500
6408	7500
6433	7500
6458	7500
6484	7500
6508	7500
6536	7500
6562	7500
6591	7500
6622	7500
6648	7500
6673	7500
6824	7500
6954	7628
7288	12552
7549	12552
7796	12552
8022	12552
8186	12552
8388	12552
8615	12552
8805	12552
8961	12552
9109	12552
9304	12552
9473	12552
9668	12552
9787	12552
10012	12552
10169	12552
10343	12552
10461	12552
10614	12552
10781	12552
10891	12552
11056	12552
11192	12552
11368	12552
